algoritmo,versao,dataset,tamanho,threads,amostra,tempo_ms,speedup,eficiencia,obs
Merge,parallel,dupes,100000,4,3,1.814,3.027,0.757,
Merge,parallel,dupes,100000,4,4,1.696,3.237,0.809,
Merge,parallel,dupes,100000,4,5,1.807,3.039,0.760,
Merge,parallel-summary,dupes,100000,4,0,1.696,3.237,0.809,median
Merge,parallel,dupes,100000,8,1,1.561,3.518,0.440,
Merge,parallel,dupes,100000,8,2,2.044,2.687,0.336,
Merge,parallel,dupes,100000,8,3,1.927,2.849,0.356,
Merge,parallel,dupes,100000,8,4,1.733,3.169,0.396,
Merge,parallel,dupes,100000,8,5,1.730,3.175,0.397,
Merge,parallel-summary,dupes,100000,8,0,1.733,3.169,0.396,median
Quick,serial,random,10000,1,1,1.053,,,
Quick,serial,random,10000,1,2,1.121,,,
Quick,serial,random,10000,1,3,1.098,,,
Quick,serial,random,10000,1,4,1.090,,,
Quick,serial,random,10000,1,5,1.037,,,
Quick,serial-summary,random,10000,1,0,1.090,,,median
Quick,parallel-summary,random,10000,1,0,1.090,1.000,1.000,median-serial-as-threads1
Quick,parallel,random,10000,2,1,0.971,1.122,0.561,
Quick,parallel,random,10000,2,2,0.877,1.242,0.621,
Quick,parallel,random,10000,2,3,0.950,1.147,0.573,
Quick,parallel,random,10000,2,4,0.889,1.226,0.613,
Quick,parallel,random,10000,2,5,0.787,1.385,0.692,
Quick,parallel-summary,random,10000,2,0,0.889,1.226,0.613,median
Quick,parallel,random,10000,4,1,0.909,1.199,0.300,
Quick,parallel,random,10000,4,2,1.287,0.847,0.212,
Quick,parallel,random,10000,4,3,0.908,1.200,0.300,
Quick,parallel,random,10000,4,4,0.895,1.217,0.304,
Quick,parallel,random,10000,4,5,0.815,1.336,0.334,
Quick,parallel-summary,random,10000,4,0,0.908,1.200,0.300,median
Quick,parallel,random,10000,8,1,1.249,0.872,0.109,
Quick,parallel,random,10000,8,2,0.736,1.480,0.185,
Quick,parallel,random,10000,8,3,0.753,1.446,0.181,
Quick,parallel,random,10000,8,4,0.776,1.404,0.175,
Quick,parallel,random,10000,8,5,0.827,1.318,0.165,
Quick,parallel-summary,random,10000,8,0,0.776,1.404,0.175,median
Quick,serial,random,50000,1,1,3.300,,,
Quick,serial,random,50000,1,2,3.323,,,
Quick,serial,random,50000,1,3,3.349,,,
Quick,serial,random,50000,1,4,3.311,,,
Quick,serial,random,50000,1,5,3.305,,,
Quick,serial-summary,random,50000,1,0,3.311,,,median
Quick,parallel-summary,random,50000,1,0,3.311,1.000,1.000,median-serial-as-threads1
Quick,parallel,random,50000,2,1,3.471,0.954,0.477,
Quick,parallel,random,50000,2,2,4.464,0.742,0.371,
Quick,parallel,random,50000,2,3,2.879,1.150,0.575,
Quick,parallel,random,50000,2,4,4.712,0.703,0.351,
Quick,parallel,random,50000,2,5,4.050,0.817,0.409,
Quick,parallel-summary,random,50000,2,0,4.050,0.817,0.409,median
Quick,parallel,random,50000,4,1,4.267,0.776,0.194,
Quick,parallel,random,50000,4,2,5.574,0.594,0.149,
Quick,parallel,random,50000,4,3,4.008,0.826,0.207,
Quick,parallel,random,50000,4,4,5.752,0.576,0.144,
Quick,parallel,random,50000,4,5,4.095,0.809,0.202,
Quick,parallel-summary,random,50000,4,0,4.267,0.776,0.194,median
Quick,parallel,random,50000,8,1,2.773,1.194,0.149,
Quick,parallel,random,50000,8,2,3.540,0.935,0.117,
Quick,parallel,random,50000,8,3,3.296,1.005,0.126,
Quick,parallel,random,50000,8,4,2.840,1.166,0.146,
Quick,parallel,random,50000,8,5,5.868,0.564,0.071,
Quick,parallel-summary,random,50000,8,0,3.296,1.005,0.126,median
Quick,serial,random,100000,1,1,6.893,,,
Quick,serial,random,100000,1,2,6.901,,,
Quick,serial,random,100000,1,3,6.966,,,
Quick,serial,random,100000,1,4,6.825,,,
Quick,serial,random,100000,1,5,7.043,,,
Quick,serial-summary,random,100000,1,0,6.901,,,median
Quick,parallel-summary,random,100000,1,0,6.901,1.000,1.000,median-serial-as-threads1
Quick,parallel,random,100000,2,1,4.378,1.576,0.788,
Quick,parallel,random,100000,2,2,4.606,1.498,0.749,
Quick,parallel,random,100000,2,3,4.343,1.589,0.794,
Quick,parallel,random,100000,2,4,4.199,1.643,0.822,
Quick,parallel,random,100000,2,5,3.921,1.760,0.880,
Quick,parallel-summary,random,100000,2,0,4.343,1.589,0.794,median
Quick,parallel,random,100000,4,1,3.026,2.280,0.570,
Quick,parallel,random,100000,4,2,3.194,2.160,0.540,
Quick,parallel,random,100000,4,3,3.835,1.799,0.450,
Quick,parallel,random,100000,4,4,3.469,1.989,0.497,
Quick,parallel,random,100000,4,5,3.701,1.864,0.466,
Quick,parallel-summary,random,100000,4,0,3.469,1.989,0.497,median
Quick,parallel,random,100000,8,1,2.455,2.811,0.351,
Quick,parallel,random,100000,8,2,3.146,2.193,0.274,
Quick,parallel,random,100000,8,3,9.530,0.724,0.091,
Quick,parallel,random,100000,8,4,8.052,0.857,0.107,
Quick,parallel,random,100000,8,5,4.463,1.546,0.193,
Quick,parallel-summary,random,100000,8,0,4.463,1.546,0.193,median
Quick,serial,reversed,10000,1,1,0.303,,,
Quick,serial,reversed,10000,1,2,0.296,,,
Quick,serial,reversed,10000,1,3,0.308,,,
Quick,serial,reversed,10000,1,4,0.307,,,
Quick,serial,reversed,10000,1,5,0.307,,,
Quick,serial-summary,reversed,10000,1,0,0.307,,,median
Quick,parallel-summary,reversed,10000,1,0,0.307,1.000,1.000,median-serial-as-threads1
Quick,parallel,reversed,10000,2,1,0.627,0.490,0.245,
Quick,parallel,reversed,10000,2,2,0.555,0.554,0.277,
Quick,parallel,reversed,10000,2,3,0.480,0.640,0.320,
Quick,parallel,reversed,10000,2,4,0.373,0.823,0.412,
Quick,parallel,reversed,10000,2,5,0.327,0.938,0.469,
Quick,parallel-summary,reversed,10000,2,0,0.480,0.640,0.320,median
Quick,parallel,reversed,10000,4,1,0.358,0.857,0.214,
Quick,parallel,reversed,10000,4,2,0.270,1.136,0.284,
Quick,parallel,reversed,10000,4,3,0.441,0.697,0.174,
Quick,parallel,reversed,10000,4,4,0.455,0.675,0.169,
Quick,parallel,reversed,10000,4,5,0.414,0.742,0.185,
Quick,parallel-summary,reversed,10000,4,0,0.414,0.742,0.185,median
Quick,parallel,reversed,10000,8,1,0.562,0.546,0.068,
Quick,parallel,reversed,10000,8,2,0.460,0.667,0.083,
Quick,parallel,reversed,10000,8,3,0.322,0.953,0.119,
Quick,parallel,reversed,10000,8,4,0.340,0.903,0.113,
Quick,parallel,reversed,10000,8,5,0.339,0.907,0.113,
Quick,parallel-summary,reversed,10000,8,0,0.340,0.903,0.113,median
Quick,serial,reversed,50000,1,1,1.636,,,
Quick,serial,reversed,50000,1,2,1.566,,,
Quick,serial,reversed,50000,1,3,1.790,,,
Quick,serial,reversed,50000,1,4,1.562,,,
Quick,serial,reversed,50000,1,5,1.619,,,
Quick,serial-summary,reversed,50000,1,0,1.619,,,median
Quick,parallel-summary,reversed,50000,1,0,1.619,1.000,1.000,median-serial-as-threads1
Quick,parallel,reversed,50000,2,1,2.043,0.792,0.396,
Quick,parallel,reversed,50000,2,2,2.237,0.724,0.362,
Quick,parallel,reversed,50000,2,3,1.643,0.985,0.493,
Quick,parallel,reversed,50000,2,4,1.250,1.295,0.648,
Quick,parallel,reversed,50000,2,5,1.170,1.383,0.692,
Quick,parallel-summary,reversed,50000,2,0,1.643,0.985,0.493,median
Quick,parallel,reversed,50000,4,1,1.349,1.200,0.300,
Quick,parallel,reversed,50000,4,2,1.492,1.085,0.271,
Quick,parallel,reversed,50000,4,3,2.168,0.747,0.187,
Quick,parallel,reversed,50000,4,4,1.561,1.037,0.259,
Quick,parallel,reversed,50000,4,5,1.732,0.934,0.234,
Quick,parallel-summary,reversed,50000,4,0,1.561,1.037,0.259,median
Quick,parallel,reversed,50000,8,1,1.430,1.132,0.142,
Quick,parallel,reversed,50000,8,2,1.271,1.274,0.159,
Quick,parallel,reversed,50000,8,3,1.137,1.424,0.178,
Quick,parallel,reversed,50000,8,4,1.255,1.290,0.161,
Quick,parallel,reversed,50000,8,5,1.128,1.435,0.179,
Quick,parallel-summary,reversed,50000,8,0,1.255,1.290,0.161,median
Quick,serial,reversed,100000,1,1,3.331,,,
Quick,serial,reversed,100000,1,2,3.266,,,
Quick,serial,reversed,100000,1,3,3.366,,,
Quick,serial,reversed,100000,1,4,3.309,,,
Quick,serial,reversed,100000,1,5,3.401,,,
Quick,serial-summary,reversed,100000,1,0,3.331,,,median
Quick,parallel-summary,reversed,100000,1,0,3.331,1.000,1.000,median-serial-as-threads1
Quick,parallel,reversed,100000,2,1,2.410,1.382,0.691,
Quick,parallel,reversed,100000,2,2,3.296,1.011,0.505,
Quick,parallel,reversed,100000,2,3,1.772,1.880,0.940,
Quick,parallel,reversed,100000,2,4,1.617,2.061,1.030,
Quick,parallel,reversed,100000,2,5,1.537,2.168,1.084,
Quick,parallel-summary,reversed,100000,2,0,1.772,1.880,0.940,median
Quick,parallel,reversed,100000,4,1,1.497,2.225,0.556,
Quick,parallel,reversed,100000,4,2,1.251,2.663,0.666,
Quick,parallel,reversed,100000,4,3,1.796,1.855,0.464,
Quick,parallel,reversed,100000,4,4,1.897,1.756,0.439,
Quick,parallel,reversed,100000,4,5,1.117,2.984,0.746,
Quick,parallel-summary,reversed,100000,4,0,1.497,2.225,0.556,median
Quick,parallel,reversed,100000,8,1,1.318,2.528,0.316,
Quick,parallel,reversed,100000,8,2,1.753,1.901,0.238,
Quick,parallel,reversed,100000,8,3,1.484,2.245,0.281,
Quick,parallel,reversed,100000,8,4,1.393,2.391,0.299,
Quick,parallel,reversed,100000,8,5,1.640,2.031,0.254,
Quick,parallel-summary,reversed,100000,8,0,1.484,2.245,0.281,median
Quick,serial,nearly,10000,1,1,0.315,,,
Quick,serial,nearly,10000,1,2,0.319,,,
Quick,serial,nearly,10000,1,3,0.313,,,
Quick,serial,nearly,10000,1,4,0.319,,,
Quick,serial,nearly,10000,1,5,0.321,,,
Quick,serial-summary,nearly,10000,1,0,0.319,,,median
Quick,parallel-summary,nearly,10000,1,0,0.319,1.000,1.000,median-serial-as-threads1
Quick,parallel,nearly,10000,2,1,0.524,0.609,0.305,
Quick,parallel,nearly,10000,2,2,0.679,0.470,0.235,
Quick,parallel,nearly,10000,2,3,0.386,0.826,0.413,
Quick,parallel,nearly,10000,2,4,0.345,0.925,0.462,
Quick,parallel,nearly,10000,2,5,0.674,0.473,0.237,
Quick,parallel-summary,nearly,10000,2,0,0.524,0.609,0.305,median
Quick,parallel,nearly,10000,4,1,0.406,0.786,0.196,
Quick,parallel,nearly,10000,4,2,0.383,0.833,0.208,
Quick,parallel,nearly,10000,4,3,0.582,0.548,0.137,
Quick,parallel,nearly,10000,4,4,0.372,0.858,0.214,
Quick,parallel,nearly,10000,4,5,0.590,0.541,0.135,
Quick,parallel-summary,nearly,10000,4,0,0.406,0.786,0.196,median
Quick,parallel,nearly,10000,8,1,0.730,0.437,0.055,
Quick,parallel,nearly,10000,8,2,0.428,0.746,0.093,
Quick,parallel,nearly,10000,8,3,0.397,0.804,0.101,
Quick,parallel,nearly,10000,8,4,0.378,0.843,0.105,
Quick,parallel,nearly,10000,8,5,0.544,0.586,0.073,
Quick,parallel-summary,nearly,10000,8,0,0.428,0.746,0.093,median
Quick,serial,nearly,50000,1,1,1.736,,,
Quick,serial,nearly,50000,1,2,1.718,,,
Quick,serial,nearly,50000,1,3,1.657,,,
Quick,serial,nearly,50000,1,4,1.660,,,
Quick,serial,nearly,50000,1,5,1.722,,,
Quick,serial-summary,nearly,50000,1,0,1.718,,,median
Quick,parallel-summary,nearly,50000,1,0,1.718,1.000,1.000,median-serial-as-threads1
Quick,parallel,nearly,50000,2,1,1.883,0.912,0.456,
Quick,parallel,nearly,50000,2,2,1.478,1.162,0.581,
Quick,parallel,nearly,50000,2,3,1.642,1.046,0.523,
Quick,parallel,nearly,50000,2,4,1.383,1.243,0.621,
Quick,parallel,nearly,50000,2,5,1.555,1.105,0.553,
Quick,parallel-summary,nearly,50000,2,0,1.555,1.105,0.553,median
Quick,parallel,nearly,50000,4,1,1.375,1.250,0.312,
Quick,parallel,nearly,50000,4,2,1.449,1.186,0.297,
Quick,parallel,nearly,50000,4,3,1.751,0.981,0.245,
Quick,parallel,nearly,50000,4,4,1.297,1.325,0.331,
Quick,parallel,nearly,50000,4,5,1.278,1.345,0.336,
Quick,parallel-summary,nearly,50000,4,0,1.375,1.250,0.312,median
Quick,parallel,nearly,50000,8,1,1.923,0.893,0.112,
Quick,parallel,nearly,50000,8,2,1.423,1.207,0.151,
Quick,parallel,nearly,50000,8,3,1.239,1.386,0.173,
Quick,parallel,nearly,50000,8,4,1.319,1.302,0.163,
Quick,parallel,nearly,50000,8,5,1.294,1.328,0.166,
Quick,parallel-summary,nearly,50000,8,0,1.319,1.302,0.163,median
Quick,serial,nearly,100000,1,1,3.418,,,
Quick,serial,nearly,100000,1,2,3.493,,,
Quick,serial,nearly,100000,1,3,3.408,,,
Quick,serial,nearly,100000,1,4,3.464,,,
Quick,serial,nearly,100000,1,5,3.455,,,
Quick,serial-summary,nearly,100000,1,0,3.455,,,median
Quick,parallel-summary,nearly,100000,1,0,3.455,1.000,1.000,median-serial-as-threads1
Quick,parallel,nearly,100000,2,1,2.403,1.438,0.719,
Quick,parallel,nearly,100000,2,2,2.645,1.307,0.653,
Quick,parallel,nearly,100000,2,3,2.096,1.648,0.824,
Quick,parallel,nearly,100000,2,4,1.779,1.942,0.971,
Quick,parallel,nearly,100000,2,5,1.951,1.771,0.885,
Quick,parallel-summary,nearly,100000,2,0,2.096,1.648,0.824,median
Quick,parallel,nearly,100000,4,1,1.642,2.105,0.526,
Quick,parallel,nearly,100000,4,2,2.224,1.553,0.388,
Quick,parallel,nearly,100000,4,3,1.620,2.133,0.533,
Quick,parallel,nearly,100000,4,4,1.753,1.971,0.493,
Quick,parallel,nearly,100000,4,5,2.108,1.639,0.410,
Quick,parallel-summary,nearly,100000,4,0,1.753,1.971,0.493,median
Quick,parallel,nearly,100000,8,1,2.264,1.526,0.191,
Quick,parallel,nearly,100000,8,2,2.512,1.376,0.172,
Quick,parallel,nearly,100000,8,3,1.808,1.911,0.239,
Quick,parallel,nearly,100000,8,4,2.016,1.714,0.214,
Quick,parallel,nearly,100000,8,5,2.224,1.554,0.194,
Quick,parallel-summary,nearly,100000,8,0,2.224,1.554,0.194,median
Quick,serial,dupes,10000,1,1,4.184,,,
Quick,serial,dupes,10000,1,2,4.212,,,
Quick,serial,dupes,10000,1,3,4.152,,,
Quick,serial,dupes,10000,1,4,4.145,,,
Quick,serial,dupes,10000,1,5,4.241,,,
Quick,serial-summary,dupes,10000,1,0,4.184,,,median
Quick,parallel-summary,dupes,10000,1,0,4.184,1.000,1.000,median-serial-as-threads1
Quick,parallel,dupes,10000,2,1,0.608,6.887,3.444,
Quick,parallel,dupes,10000,2,2,0.561,7.461,3.730,
Quick,parallel,dupes,10000,2,3,0.363,11.539,5.769,
Quick,parallel,dupes,10000,2,4,0.415,10.082,5.041,
Quick,parallel,dupes,10000,2,5,0.372,11.241,5.620,
Quick,parallel-summary,dupes,10000,2,0,0.415,10.082,5.041,median
Quick,parallel,dupes,10000,4,1,0.440,9.520,2.380,
Quick,parallel,dupes,10000,4,2,0.326,12.818,3.205,
Quick,parallel,dupes,10000,4,3,0.387,10.825,2.706,
Quick,parallel,dupes,10000,4,4,0.700,5.978,1.494,
Quick,parallel,dupes,10000,4,5,0.571,7.334,1.833,
Quick,parallel-summary,dupes,10000,4,0,0.440,9.520,2.380,median
Quick,parallel,dupes,10000,8,1,0.845,4.950,0.619,
Quick,parallel,dupes,10000,8,2,0.649,6.451,0.806,
Quick,parallel,dupes,10000,8,3,0.515,8.124,1.016,
Quick,parallel,dupes,10000,8,4,0.325,12.885,1.611,
Quick,parallel,dupes,10000,8,5,0.310,13.492,1.687,
Quick,parallel-summary,dupes,10000,8,0,0.515,8.124,1.016,median
Quick,serial,dupes,50000,1,1,98.847,,,
Quick,serial,dupes,50000,1,2,98.675,,,
Quick,serial,dupes,50000,1,3,98.102,,,
Quick,serial,dupes,50000,1,4,98.344,,,
Quick,serial,dupes,50000,1,5,100.303,,,
Quick,serial-summary,dupes,50000,1,0,98.675,,,median
Quick,parallel-summary,dupes,50000,1,0,98.675,1.000,1.000,median-serial-as-threads1
Quick,parallel,dupes,50000,2,1,2.349,42.009,21.005,
Quick,parallel,dupes,50000,2,2,1.655,59.633,29.817,
Quick,parallel,dupes,50000,2,3,1.872,52.720,26.360,
Quick,parallel,dupes,50000,2,4,1.762,55.999,27.999,
Quick,parallel,dupes,50000,2,5,1.894,52.093,26.047,
Quick,parallel-summary,dupes,50000,2,0,1.872,52.720,26.360,median
Quick,parallel,dupes,50000,4,1,1.378,71.618,17.904,
Quick,parallel,dupes,50000,4,2,2.043,48.302,12.075,
Quick,parallel,dupes,50000,4,3,1.647,59.908,14.977,
Quick,parallel,dupes,50000,4,4,1.335,73.931,18.483,
Quick,parallel,dupes,50000,4,5,1.324,74.511,18.628,
Quick,parallel-summary,dupes,50000,4,0,1.378,71.618,17.904,median
Quick,parallel,dupes,50000,8,1,1.478,66.749,8.344,
Quick,parallel,dupes,50000,8,2,1.603,61.549,7.694,
Quick,parallel,dupes,50000,8,3,1.805,54.680,6.835,
Quick,parallel,dupes,50000,8,4,1.579,62.512,7.814,
Quick,parallel,dupes,50000,8,5,1.804,54.704,6.838,
Quick,parallel-summary,dupes,50000,8,0,1.603,61.549,7.694,median
Quick,serial,dupes,100000,1,1,394.334,,,
Quick,serial,dupes,100000,1,2,395.444,,,
Quick,serial,dupes,100000,1,3,393.323,,,
Quick,serial,dupes,100000,1,4,393.280,,,
Quick,serial,dupes,100000,1,5,395.954,,,
Quick,serial-summary,dupes,100000,1,0,394.334,,,median
Quick,parallel-summary,dupes,100000,1,0,394.334,1.000,1.000,median-serial-as-threads1
Quick,parallel,dupes,100000,2,1,1.843,213.916,106.958,
Quick,parallel,dupes,100000,2,2,1.749,225.488,112.744,
Quick,parallel,dupes,100000,2,3,3.201,123.206,61.603,
Quick,parallel,dupes,100000,2,4,2.119,186.121,93.060,
Quick,parallel,dupes,100000,2,5,1.640,240.462,120.231,
Quick,parallel-summary,dupes,100000,2,0,1.843,213.916,106.958,median
Quick,parallel,dupes,100000,4,1,2.286,172.530,43.132,
Quick,parallel,dupes,100000,4,2,3.315,118.940,29.735,
Quick,parallel,dupes,100000,4,3,1.527,258.241,64.560,
Quick,parallel,dupes,100000,4,4,1.547,254.952,63.738,
Quick,parallel,dupes,100000,4,5,1.433,275.238,68.810,
Quick,parallel-summary,dupes,100000,4,0,1.547,254.952,63.738,median
Quick,parallel,dupes,100000,8,1,2.259,174.569,21.821,
Quick,parallel,dupes,100000,8,2,2.289,172.273,21.534,
Quick,parallel,dupes,100000,8,3,1.403,281.004,35.126,
Quick,parallel,dupes,100000,8,4,2.053,192.105,24.013,
Quick,parallel,dupes,100000,8,5,2.350,167.794,20.974,
Quick,parallel-summary,dupes,100000,8,0,2.259,174.569,21.821,median
